               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.015091,           0.0094322,           0.0025383,             0.93967,             0.90852,             0.97095,             0.87358,            0.027451,           0.0045425,             0.01329,           0.0069112,           0.0069112,           0.0069112
                 158,            0.014523,           0.0095567,           0.0022308,             0.97065,             0.93008,               0.977,             0.87712,            0.026955,            0.004671,           0.0077199,           0.0068914,           0.0068914,           0.0068914
                 159,            0.014711,           0.0095766,           0.0025976,             0.95799,             0.92368,             0.97278,             0.86764,            0.022646,           0.0053259,            0.015219,           0.0068716,           0.0068716,           0.0068716
                 160,            0.014273,            0.009594,           0.0026272,             0.94845,             0.91228,             0.96566,             0.85612,            0.029614,           0.0055727,           0.0097678,           0.0068518,           0.0068518,           0.0068518
                 161,             0.01456,            0.009232,           0.0017659,             0.93502,             0.94323,             0.98002,             0.88524,            0.026174,           0.0047339,            0.014852,            0.006832,            0.006832,            0.006832
                 162,            0.014018,           0.0094291,           0.0022617,             0.95955,             0.96447,              0.9855,             0.89075,            0.023328,           0.0039975,            0.012261,           0.0068122,           0.0068122,           0.0068122
                 163,            0.014383,           0.0090285,           0.0022061,             0.94056,             0.90818,             0.96145,             0.86591,            0.026185,           0.0048377,            0.021113,           0.0067924,           0.0067924,           0.0067924
                 164,            0.013177,           0.0091125,           0.0019109,             0.84891,             0.77912,             0.88169,             0.78574,            0.029312,           0.0050065,            0.041544,           0.0067726,           0.0067726,           0.0067726
                 165,            0.014573,           0.0092129,           0.0024953,             0.80779,             0.80801,             0.88716,              0.7747,            0.031736,           0.0050488,            0.041936,           0.0067528,           0.0067528,           0.0067528
                 166,            0.015271,           0.0093651,           0.0021092,             0.96099,             0.92511,             0.97399,             0.88188,            0.026097,           0.0043559,            0.019547,            0.006733,            0.006733,            0.006733
                 167,            0.016196,           0.0095624,           0.0024361,             0.94068,             0.93976,              0.9702,             0.86898,            0.028946,           0.0043715,            0.010477,           0.0067132,           0.0067132,           0.0067132
                 168,            0.015499,           0.0092554,            0.002269,             0.95335,             0.94604,              0.9744,             0.87906,            0.026816,           0.0042561,           0.0083487,           0.0066934,           0.0066934,           0.0066934
                 169,            0.014887,            0.009605,           0.0031655,             0.96195,             0.96269,             0.98014,             0.88599,            0.025887,           0.0042634,              0.0111,           0.0066736,           0.0066736,           0.0066736
                 170,            0.013603,           0.0089183,           0.0022867,             0.96088,             0.95618,              0.9792,             0.88101,            0.027698,           0.0040974,            0.012694,           0.0066538,           0.0066538,           0.0066538
                 171,            0.014162,           0.0089767,           0.0025457,             0.95037,             0.93031,             0.96782,             0.87112,            0.029067,           0.0040853,            0.015062,            0.006634,            0.006634,            0.006634
                 172,            0.014219,           0.0092534,           0.0026353,             0.95031,             0.93079,             0.97205,             0.88222,            0.030513,           0.0042458,            0.014123,           0.0066142,           0.0066142,           0.0066142
                 173,            0.013829,           0.0091969,           0.0017354,             0.97892,             0.92419,               0.979,             0.88734,            0.029133,           0.0042912,             0.01913,           0.0065944,           0.0065944,           0.0065944
                 174,            0.014294,           0.0092332,           0.0017227,             0.96509,             0.96272,             0.98388,             0.89814,            0.027055,           0.0041131,            0.018839,           0.0065746,           0.0065746,           0.0065746
                 175,            0.015324,           0.0086092,           0.0023289,             0.77641,             0.78112,             0.86608,             0.76997,            0.027818,           0.0062415,            0.020017,           0.0065548,           0.0065548,           0.0065548
                 176,            0.013703,           0.0092289,           0.0028169,             0.92777,             0.90478,              0.9582,             0.84729,             0.02557,           0.0047305,            0.017797,            0.006535,            0.006535,            0.006535
                 177,            0.013053,            0.009439,           0.0021943,             0.96723,             0.90728,             0.97075,             0.86266,            0.026865,           0.0050988,            0.021177,           0.0065152,           0.0065152,           0.0065152
                 178,            0.013911,           0.0098481,            0.002183,             0.97993,              0.9577,             0.97734,             0.87576,            0.028664,           0.0048706,            0.018907,           0.0064954,           0.0064954,           0.0064954
                 179,            0.014086,           0.0090066,           0.0021666,             0.91286,             0.92696,             0.95381,             0.86034,            0.030969,           0.0051198,            0.021009,           0.0064756,           0.0064756,           0.0064756
                 180,            0.013684,           0.0089211,            0.002381,             0.98678,             0.96281,             0.98282,             0.88254,            0.028303,           0.0045049,           0.0082591,           0.0064558,           0.0064558,           0.0064558
                 181,            0.013327,           0.0087917,           0.0022522,              0.9628,             0.96263,             0.98102,             0.89257,             0.02837,            0.004069,           0.0084112,            0.006436,            0.006436,            0.006436
                 182,            0.013087,           0.0094405,            0.002192,             0.96127,              0.9065,             0.96309,              0.8717,            0.029285,           0.0041439,            0.014709,           0.0064162,           0.0064162,           0.0064162
                 183,            0.014386,           0.0089604,           0.0023754,             0.95409,             0.93893,             0.97365,             0.87398,            0.028405,           0.0041626,            0.014124,           0.0063964,           0.0063964,           0.0063964
                 184,            0.014005,           0.0088532,           0.0021969,             0.97404,             0.96326,              0.9823,             0.89548,            0.028414,           0.0039047,            0.018899,           0.0063766,           0.0063766,           0.0063766
                 185,            0.013217,           0.0088747,           0.0022254,             0.96698,             0.95715,             0.98325,             0.88468,            0.026547,           0.0042053,            0.021506,           0.0063568,           0.0063568,           0.0063568
                 186,            0.013173,           0.0090979,           0.0019328,             0.96247,             0.95641,              0.9772,             0.88599,            0.023131,           0.0044254,             0.01824,            0.006337,            0.006337,            0.006337
                 187,            0.013648,           0.0085117,           0.0019406,             0.95791,             0.94488,             0.97758,             0.88445,            0.024166,            0.004463,             0.01817,           0.0063172,           0.0063172,           0.0063172
                 188,            0.014371,           0.0090477,            0.002331,             0.95734,             0.95784,             0.97793,             0.89549,            0.024025,           0.0043902,            0.013422,           0.0062974,           0.0062974,           0.0062974
                 189,            0.013637,           0.0090238,            0.001827,             0.97411,             0.96304,             0.98365,             0.89999,            0.023753,           0.0042197,            0.017037,           0.0062776,           0.0062776,           0.0062776
                 190,            0.013419,           0.0090018,           0.0014006,             0.97429,             0.94279,             0.98012,             0.88517,            0.024422,           0.0041158,            0.016603,           0.0062578,           0.0062578,           0.0062578
                 191,            0.013351,           0.0086181,           0.0016509,               0.967,             0.94878,             0.97041,             0.88515,            0.024339,            0.004069,            0.016632,            0.006238,            0.006238,            0.006238
                 192,            0.013776,           0.0087662,             0.00206,             0.96607,             0.94881,             0.96641,             0.87628,             0.02437,           0.0043129,            0.017614,           0.0062182,           0.0062182,           0.0062182
                 193,            0.013214,           0.0082419,           0.0019238,             0.97482,              0.9532,             0.98119,             0.90632,            0.023985,           0.0043702,            0.019851,           0.0061984,           0.0061984,           0.0061984
                 194,            0.013121,           0.0088888,           0.0019221,             0.96856,             0.90016,             0.95409,             0.85199,            0.028449,           0.0051225,            0.024135,           0.0061786,           0.0061786,           0.0061786
                 195,            0.013191,            0.008973,           0.0027646,             0.94365,             0.88633,             0.93943,             0.83931,            0.024344,            0.005668,             0.03816,           0.0061588,           0.0061588,           0.0061588
                 196,            0.013597,           0.0090332,           0.0033729,              0.9476,             0.93166,             0.96661,             0.86241,            0.025574,           0.0049932,            0.025588,            0.006139,            0.006139,            0.006139
                 197,            0.014794,           0.0093968,           0.0024124,             0.95788,             0.94996,             0.97411,             0.87536,            0.027818,           0.0043416,            0.026531,           0.0061192,           0.0061192,           0.0061192
                 198,            0.013969,           0.0087559,           0.0024727,             0.96111,             0.93443,             0.97274,             0.88538,            0.024783,             0.00491,            0.025985,           0.0060994,           0.0060994,           0.0060994
                 199,            0.013126,           0.0089797,           0.0028284,             0.95861,             0.88997,             0.95371,             0.86985,            0.021415,           0.0053987,            0.018116,           0.0060796,           0.0060796,           0.0060796
                 200,            0.013044,           0.0088924,           0.0022404,             0.91752,             0.89971,             0.94094,             0.86131,            0.021756,           0.0053573,            0.019851,           0.0060598,           0.0060598,           0.0060598
                 201,            0.012781,           0.0086223,           0.0026171,             0.93827,             0.91922,              0.9557,             0.87163,             0.02708,             0.00507,            0.019148,             0.00604,             0.00604,             0.00604
                 202,            0.013625,           0.0092227,           0.0017022,             0.96222,             0.93007,             0.96965,             0.88249,            0.022574,           0.0046952,            0.018689,           0.0060202,           0.0060202,           0.0060202
                 203,            0.014674,           0.0085961,           0.0018387,              0.9375,              0.9144,             0.95893,             0.86636,            0.027752,           0.0047288,             0.02267,           0.0060004,           0.0060004,           0.0060004
                 204,              0.0129,           0.0082662,           0.0020325,             0.96593,             0.93938,              0.9794,             0.89382,            0.022014,           0.0045467,            0.016212,           0.0059806,           0.0059806,           0.0059806
                 205,             0.01341,           0.0087743,           0.0022398,             0.93481,             0.95726,             0.97822,             0.89056,            0.022684,            0.004541,            0.016956,           0.0059608,           0.0059608,           0.0059608
                 206,             0.01327,           0.0087131,           0.0023948,             0.96365,              0.9301,             0.97683,             0.88514,            0.027132,           0.0043439,            0.020045,            0.005941,            0.005941,            0.005941
                 207,            0.013668,           0.0088062,           0.0020322,             0.95142,             0.94831,             0.97821,             0.89448,            0.027325,           0.0042609,            0.020375,           0.0059212,           0.0059212,           0.0059212
                 208,             0.01308,           0.0085781,           0.0018188,             0.95002,             0.95344,             0.97465,             0.89325,            0.027498,           0.0043336,            0.021327,           0.0059014,           0.0059014,           0.0059014
                 209,            0.013186,           0.0088956,           0.0015388,             0.96831,             0.95171,               0.981,             0.89512,            0.023121,           0.0041349,            0.014934,           0.0058816,           0.0058816,           0.0058816
                 210,            0.013538,           0.0083506,           0.0019014,             0.95275,             0.95433,             0.97739,              0.8804,            0.025893,           0.0042338,            0.010768,           0.0058618,           0.0058618,           0.0058618
                 211,            0.012957,           0.0086924,           0.0014445,             0.94061,             0.95328,             0.97968,             0.88289,            0.026829,           0.0040954,            0.022417,            0.005842,            0.005842,            0.005842
                 212,            0.013041,           0.0086816,           0.0012926,             0.96226,             0.96075,             0.98367,             0.88633,            0.025008,           0.0039295,            0.021677,           0.0058222,           0.0058222,           0.0058222
                 213,            0.012295,           0.0085658,           0.0014133,             0.96721,             0.95718,             0.98406,              0.9024,            0.022592,           0.0039275,             0.02051,           0.0058024,           0.0058024,           0.0058024
                 214,            0.012061,           0.0087172,            0.001944,             0.92944,             0.94229,             0.98032,             0.89368,            0.027653,           0.0041083,            0.022578,           0.0057826,           0.0057826,           0.0057826
                 215,            0.012471,           0.0088684,           0.0020192,             0.94574,              0.9267,             0.97691,             0.88998,            0.020185,           0.0040628,            0.023588,           0.0057628,           0.0057628,           0.0057628
                 216,            0.012746,           0.0088983,           0.0016427,             0.95296,             0.95706,             0.97957,             0.89885,            0.019826,           0.0038661,            0.021214,            0.005743,            0.005743,            0.005743
                 217,            0.012577,           0.0083312,           0.0014477,             0.95955,             0.94767,             0.98079,             0.90657,            0.021281,           0.0038541,            0.024508,           0.0057232,           0.0057232,           0.0057232
                 218,            0.013177,           0.0082105,           0.0020186,             0.96474,             0.93421,             0.97614,              0.8977,            0.022016,            0.004076,            0.024201,           0.0057034,           0.0057034,           0.0057034
                 219,            0.012419,           0.0082979,           0.0015622,             0.96946,             0.95989,             0.98386,             0.90806,            0.021864,           0.0041648,            0.017488,           0.0056836,           0.0056836,           0.0056836
                 220,            0.012719,           0.0084325,           0.0019861,             0.97254,             0.94762,             0.97644,             0.89876,            0.022773,           0.0044007,            0.023819,           0.0056638,           0.0056638,           0.0056638
                 221,            0.012651,           0.0084828,           0.0014318,             0.96183,             0.95907,              0.9811,             0.90251,            0.022926,           0.0044329,            0.020513,            0.005644,            0.005644,            0.005644
                 222,            0.013373,           0.0086392,           0.0011264,             0.97839,             0.94925,             0.98219,             0.90305,            0.021902,           0.0046683,            0.018858,           0.0056242,           0.0056242,           0.0056242
                 223,            0.011906,           0.0082138,           0.0016273,             0.96025,             0.96021,             0.98025,             0.89449,            0.026385,           0.0051636,            0.019574,           0.0056044,           0.0056044,           0.0056044
                 224,            0.012182,           0.0081759,           0.0016263,             0.97803,             0.95789,             0.98229,             0.90865,             0.02234,           0.0046073,             0.01687,           0.0055846,           0.0055846,           0.0055846
                 225,            0.013269,           0.0082452,           0.0014864,             0.96448,             0.96085,             0.97922,             0.89824,            0.021291,           0.0046361,            0.016114,           0.0055648,           0.0055648,           0.0055648
                 226,               0.013,           0.0085277,           0.0017108,             0.97776,             0.95793,             0.98067,             0.90513,             0.02145,           0.0043389,            0.016897,            0.005545,            0.005545,            0.005545
                 227,            0.013034,            0.008661,             0.00161,             0.96345,             0.96066,             0.98148,             0.91328,            0.020258,           0.0041148,            0.016237,           0.0055252,           0.0055252,           0.0055252
                 228,            0.012454,            0.008099,           0.0012788,             0.96909,             0.95704,             0.98349,             0.90956,            0.020951,           0.0039111,            0.018287,           0.0055054,           0.0055054,           0.0055054
                 229,            0.011745,           0.0085338,           0.0011884,             0.97309,             0.95449,             0.98188,              0.9086,            0.022098,           0.0038068,            0.018523,           0.0054856,           0.0054856,           0.0054856
                 230,            0.012401,           0.0080597,           0.0012729,             0.97407,              0.9618,              0.9822,             0.90459,            0.025853,           0.0038255,            0.018685,           0.0054658,           0.0054658,           0.0054658
                 231,             0.01242,           0.0081355,           0.0013671,             0.96538,             0.96278,             0.98463,             0.91132,             0.02824,           0.0040305,            0.018766,            0.005446,            0.005446,            0.005446
                 232,            0.011448,           0.0081058,           0.0014003,             0.97987,             0.93895,             0.97792,             0.90077,            0.028824,           0.0042654,            0.015855,           0.0054262,           0.0054262,           0.0054262
                 233,            0.011949,           0.0085519,           0.0012119,             0.97383,             0.94671,             0.97867,             0.89556,            0.025815,            0.004384,           0.0077032,           0.0054064,           0.0054064,           0.0054064
                 234,            0.011755,           0.0084482,            0.001276,             0.97846,             0.95023,             0.97913,             0.89715,            0.023253,           0.0042784,           0.0064626,           0.0053866,           0.0053866,           0.0053866
                 235,            0.011884,           0.0082537,           0.0017802,             0.98591,             0.94725,             0.98112,             0.89743,            0.025447,           0.0041316,            0.013805,           0.0053668,           0.0053668,           0.0053668
                 236,            0.011434,           0.0078761,           0.0015519,             0.94089,             0.96632,             0.97199,              0.8965,             0.02445,           0.0045033,            0.014875,            0.005347,            0.005347,            0.005347
                 237,            0.012602,           0.0081993,           0.0018344,             0.96717,             0.94229,             0.96864,             0.88377,            0.022048,           0.0045849,            0.019023,           0.0053272,           0.0053272,           0.0053272
                 238,            0.012278,           0.0085453,           0.0015006,             0.97117,             0.93359,             0.97251,             0.89799,             0.02189,           0.0045985,            0.017241,           0.0053074,           0.0053074,           0.0053074
                 239,             0.01182,            0.008149,           0.0019305,             0.96817,             0.94613,             0.97239,             0.89426,            0.027336,           0.0046178,            0.021219,           0.0052876,           0.0052876,           0.0052876
                 240,            0.011727,           0.0082898,           0.0024264,             0.94765,             0.96733,             0.97849,              0.9007,            0.023586,           0.0042716,            0.011879,           0.0052678,           0.0052678,           0.0052678
                 241,            0.012433,           0.0084502,           0.0016006,             0.96327,             0.95193,             0.98124,             0.90238,            0.021512,           0.0041431,            0.015867,            0.005248,            0.005248,            0.005248
                 242,            0.011923,           0.0082291,           0.0019938,             0.96395,             0.94941,             0.97796,             0.90091,            0.020775,           0.0041569,               0.018,           0.0052282,           0.0052282,           0.0052282
                 243,            0.012055,            0.008488,           0.0018632,              0.9489,             0.96045,              0.9816,             0.89793,            0.026266,           0.0042441,            0.022925,           0.0052084,           0.0052084,           0.0052084
                 244,            0.012182,           0.0080346,           0.0018774,             0.97004,             0.95746,             0.98319,             0.90379,            0.027489,           0.0042527,            0.021621,           0.0051886,           0.0051886,           0.0051886
                 245,            0.012464,           0.0081027,           0.0014928,             0.95652,             0.95105,             0.97793,             0.89808,            0.026509,           0.0042772,            0.022248,           0.0051688,           0.0051688,           0.0051688
                 246,            0.012478,           0.0077368,           0.0025999,             0.95489,             0.94543,             0.97618,             0.90061,            0.027892,           0.0042081,            0.022942,            0.005149,            0.005149,            0.005149
                 247,            0.012117,            0.008396,           0.0016301,             0.95952,             0.95564,             0.97796,             0.90596,            0.023433,           0.0038655,            0.020743,           0.0051292,           0.0051292,           0.0051292
                 248,            0.011589,           0.0082564,           0.0012895,             0.96672,             0.96507,             0.98078,             0.90276,            0.021814,           0.0038806,            0.021129,           0.0051094,           0.0051094,           0.0051094
                 249,            0.011319,            0.008263,           0.0015339,             0.96792,             0.96019,             0.97953,             0.91014,            0.022682,           0.0038273,            0.023912,           0.0050896,           0.0050896,           0.0050896
                 250,            0.012709,           0.0082256,           0.0012726,             0.96432,             0.96342,             0.98379,             0.89981,            0.024891,           0.0039543,            0.022049,           0.0050698,           0.0050698,           0.0050698
                 251,            0.011294,           0.0076899,            0.001429,             0.97038,             0.96749,             0.98434,             0.90437,            0.025008,           0.0038511,            0.022828,             0.00505,             0.00505,             0.00505
                 252,            0.012465,           0.0083507,           0.0012917,             0.98164,             0.95242,             0.98571,             0.91055,            0.024192,           0.0040019,            0.021582,           0.0050302,           0.0050302,           0.0050302
                 253,             0.01176,           0.0081375,           0.0010794,             0.97827,             0.95422,             0.98474,             0.90267,            0.023844,           0.0041088,            0.022038,           0.0050104,           0.0050104,           0.0050104
                 254,            0.011547,           0.0079202,           0.0015024,              0.9853,             0.94125,             0.98293,             0.90556,            0.023194,           0.0043399,            0.023246,           0.0049906,           0.0049906,           0.0049906
                 255,            0.011137,           0.0078145,           0.0012632,             0.97701,             0.94759,             0.97849,             0.90025,            0.023568,           0.0044299,            0.024871,           0.0049708,           0.0049708,           0.0049708
                 256,            0.011259,           0.0079407,           0.0014848,             0.98214,             0.94234,             0.97472,             0.90272,            0.022848,            0.004378,            0.025787,            0.004951,            0.004951,            0.004951
                 257,            0.010832,           0.0083293,           0.0010028,             0.98364,              0.9455,             0.97573,             0.90544,            0.024524,           0.0041977,            0.020243,           0.0049312,           0.0049312,           0.0049312
                 258,            0.011791,           0.0077811,           0.0012308,             0.95567,             0.92811,             0.96234,             0.88744,            0.029442,           0.0041426,            0.020884,           0.0049114,           0.0049114,           0.0049114
                 259,            0.012295,           0.0073554,           0.0011167,             0.97796,             0.93694,             0.97615,             0.90483,            0.027272,           0.0037901,            0.020946,           0.0048916,           0.0048916,           0.0048916
                 260,            0.011969,           0.0082367,           0.0015875,             0.97664,             0.96351,             0.97953,             0.90542,            0.025731,           0.0039765,            0.022074,           0.0048718,           0.0048718,           0.0048718
                 261,            0.011737,           0.0084247,           0.0012088,             0.95871,             0.95322,             0.97671,             0.90828,            0.024626,           0.0039824,            0.021481,            0.004852,            0.004852,            0.004852
                 262,            0.011394,           0.0076315,           0.0013973,               0.959,             0.96548,             0.98046,             0.90823,            0.024005,           0.0039972,            0.021692,           0.0048322,           0.0048322,           0.0048322
                 263,            0.012135,           0.0078984,           0.0011367,             0.96972,             0.96618,             0.98167,             0.91151,            0.024382,           0.0040522,            0.021228,           0.0048124,           0.0048124,           0.0048124
                 264,            0.012602,           0.0080335,           0.0025379,             0.97727,             0.95796,             0.98484,             0.90433,            0.023909,           0.0040461,            0.021132,           0.0047926,           0.0047926,           0.0047926
                 265,            0.011455,           0.0080806,           0.0012819,             0.98047,             0.94414,             0.98227,             0.90718,            0.026707,           0.0040584,            0.024593,           0.0047728,           0.0047728,           0.0047728
                 266,            0.011873,           0.0078629,           0.0014468,              0.9789,             0.94593,             0.98258,             0.91336,            0.024927,           0.0041968,            0.023279,            0.004753,            0.004753,            0.004753
                 267,            0.011979,           0.0079407,           0.0014142,             0.97229,             0.96819,             0.97985,             0.91054,            0.024687,           0.0043462,            0.022051,           0.0047332,           0.0047332,           0.0047332
                 268,            0.010878,           0.0078851,           0.0013289,             0.96998,             0.94833,             0.97882,             0.91398,            0.024289,           0.0039613,            0.022314,           0.0047134,           0.0047134,           0.0047134
                 269,            0.012526,           0.0073506,            0.001198,             0.97818,             0.94879,             0.97392,               0.896,             0.02296,           0.0045058,            0.026934,           0.0046936,           0.0046936,           0.0046936
                 270,            0.011818,           0.0079755,           0.0013285,             0.97551,             0.94506,             0.98152,             0.90464,            0.022827,           0.0041169,            0.025736,           0.0046738,           0.0046738,           0.0046738
                 271,             0.01171,            0.008125,           0.0011796,             0.97076,             0.92253,             0.97707,             0.90151,            0.022017,           0.0041185,            0.025429,            0.004654,            0.004654,            0.004654
                 272,             0.01075,           0.0075896,           0.0011642,             0.96564,             0.94576,             0.98127,             0.90446,            0.022965,           0.0040507,            0.019016,           0.0046342,           0.0046342,           0.0046342
                 273,            0.011399,           0.0079549,           0.0011755,              0.9505,             0.96362,             0.98499,             0.91534,            0.023144,            0.004016,            0.021738,           0.0046144,           0.0046144,           0.0046144
                 274,            0.012059,           0.0082298,          0.00096779,             0.94991,             0.96846,             0.98404,             0.90736,            0.024871,           0.0040878,            0.021112,           0.0045946,           0.0045946,           0.0045946
                 275,            0.011983,           0.0080305,           0.0012399,             0.95712,             0.91365,             0.96275,             0.87994,            0.027181,           0.0042069,            0.019868,           0.0045748,           0.0045748,           0.0045748
                 276,            0.010922,           0.0075163,            0.001258,             0.95167,             0.95151,             0.97029,             0.89939,            0.026433,           0.0043129,            0.024069,            0.004555,            0.004555,            0.004555
                 277,            0.011853,           0.0085396,           0.0014762,              0.9561,             0.93744,              0.9724,             0.89724,            0.025383,           0.0044818,            0.026387,           0.0045352,           0.0045352,           0.0045352
                 278,            0.011217,           0.0076088,           0.0010355,             0.96177,             0.94705,             0.97156,             0.89781,            0.023485,           0.0045904,            0.022486,           0.0045154,           0.0045154,           0.0045154
                 279,            0.011402,           0.0081777,           0.0012577,              0.9718,             0.93355,             0.97386,              0.8887,            0.024268,           0.0043302,            0.023089,           0.0044956,           0.0044956,           0.0044956
                 280,            0.011122,           0.0078266,           0.0012783,             0.95512,             0.94399,             0.97995,             0.90504,            0.023523,            0.004228,            0.023339,           0.0044758,           0.0044758,           0.0044758
                 281,            0.010607,           0.0074444,           0.0015762,             0.97642,             0.94545,              0.9819,             0.90803,            0.023459,            0.004215,            0.022787,            0.004456,            0.004456,            0.004456
                 282,            0.011233,           0.0082602,           0.0012314,             0.97919,             0.93914,             0.97475,             0.90206,            0.024022,           0.0041934,            0.022484,           0.0044362,           0.0044362,           0.0044362
                 283,            0.010432,           0.0082009,           0.0013867,             0.97948,             0.94119,             0.97312,             0.90554,            0.023631,           0.0042202,            0.021356,           0.0044164,           0.0044164,           0.0044164
                 284,            0.010647,           0.0079406,           0.0009443,             0.97611,             0.94798,             0.97639,             0.90998,            0.022846,           0.0041077,            0.023647,           0.0043966,           0.0043966,           0.0043966
                 285,            0.010371,           0.0072367,           0.0011739,             0.97874,             0.94362,             0.98176,             0.91443,            0.023666,           0.0040598,            0.022383,           0.0043768,           0.0043768,           0.0043768
                 286,            0.010543,           0.0075937,           0.0013679,             0.96996,             0.95024,             0.97697,             0.90948,             0.02318,           0.0040276,            0.021649,            0.004357,            0.004357,            0.004357
                 287,            0.011691,           0.0080856,          0.00084233,             0.97741,             0.95103,              0.9819,             0.91793,            0.023258,            0.003946,             0.02284,           0.0043372,           0.0043372,           0.0043372
                 288,            0.011126,           0.0080649,          0.00076053,             0.96103,             0.96904,             0.98121,             0.91083,            0.024545,           0.0041557,            0.024975,           0.0043174,           0.0043174,           0.0043174
                 289,            0.010716,            0.007597,          0.00094328,             0.98004,             0.94808,             0.97919,             0.91485,            0.024029,           0.0043448,            0.025371,           0.0042976,           0.0042976,           0.0042976
                 290,            0.010109,           0.0075079,          0.00079511,             0.97895,             0.94994,             0.97852,             0.91021,            0.024525,           0.0041328,            0.026068,           0.0042778,           0.0042778,           0.0042778
                 291,            0.010598,           0.0078857,          0.00085212,             0.98232,             0.95807,             0.98093,             0.90349,             0.02423,           0.0040982,            0.025497,            0.004258,            0.004258,            0.004258
                 292,           0.0098182,           0.0073034,          0.00092996,             0.98172,              0.9435,             0.97642,             0.90339,            0.023234,           0.0042127,            0.025862,           0.0042382,           0.0042382,           0.0042382
                 293,            0.010482,           0.0075827,           0.0012279,             0.98119,             0.94878,             0.97345,             0.90829,            0.024002,           0.0042511,             0.02496,           0.0042184,           0.0042184,           0.0042184
                 294,            0.010913,           0.0074919,           0.0010549,             0.98109,              0.9483,              0.9783,             0.91096,            0.023101,           0.0042398,             0.02364,           0.0041986,           0.0041986,           0.0041986
                 295,            0.010397,           0.0076329,           0.0011006,             0.98063,             0.95832,             0.97999,             0.90983,            0.022025,            0.004207,            0.023108,           0.0041788,           0.0041788,           0.0041788
                 296,            0.010585,           0.0074639,          0.00096646,             0.96033,             0.96548,             0.97768,             0.91354,            0.022647,           0.0043865,            0.023687,            0.004159,            0.004159,            0.004159
                 297,            0.010403,           0.0071703,           0.0012659,             0.97539,             0.94801,             0.97334,             0.91218,            0.023312,           0.0041035,            0.022792,           0.0041392,           0.0041392,           0.0041392
                 298,           0.0099683,           0.0074947,           0.0014868,              0.9744,             0.94086,             0.97215,             0.90535,            0.025248,           0.0040737,            0.021624,           0.0041194,           0.0041194,           0.0041194
                 299,            0.011249,           0.0074965,           0.0014026,             0.96739,             0.93723,              0.9723,             0.90134,            0.026138,           0.0040842,            0.021712,           0.0040996,           0.0040996,           0.0040996
                 300,           0.0098818,           0.0070934,           0.0011067,             0.97288,             0.93526,              0.9698,             0.90537,            0.024859,           0.0040312,            0.020331,           0.0040798,           0.0040798,           0.0040798
                 301,           0.0099677,           0.0072369,           0.0023825,             0.95451,             0.95578,              0.9782,             0.91343,            0.023505,           0.0040109,            0.021392,             0.00406,             0.00406,             0.00406
                 302,            0.011183,            0.007631,           0.0013988,             0.97737,             0.95071,              0.9809,              0.9145,            0.024611,           0.0041415,            0.022519,           0.0040402,           0.0040402,           0.0040402
                 303,            0.010641,           0.0072521,           0.0011784,             0.98461,              0.9414,             0.97809,             0.91324,            0.024863,           0.0040018,            0.023257,           0.0040204,           0.0040204,           0.0040204
                 304,           0.0098886,           0.0074382,           0.0012752,             0.97603,              0.9481,             0.97558,              0.9148,            0.025695,            0.003945,            0.021794,           0.0040006,           0.0040006,           0.0040006
                 305,            0.010362,           0.0075905,           0.0011761,             0.97129,             0.96038,             0.97769,             0.91614,            0.021852,           0.0041445,            0.024445,           0.0039808,           0.0039808,           0.0039808
                 306,            0.011129,            0.007451,           0.0010958,             0.96008,             0.96921,             0.97811,             0.91256,            0.022048,           0.0042529,            0.023219,            0.003961,            0.003961,            0.003961
                 307,            0.010579,           0.0077711,           0.0014336,             0.96357,              0.9355,             0.97353,             0.90596,            0.025577,           0.0040903,            0.017039,           0.0039412,           0.0039412,           0.0039412
                 308,            0.010212,           0.0076497,           0.0010103,             0.92372,             0.85443,             0.95334,             0.88318,            0.029205,           0.0040966,            0.027697,           0.0039214,           0.0039214,           0.0039214
                 309,            0.010016,           0.0074481,          0.00090347,             0.96751,               0.946,             0.97858,             0.90701,            0.026407,           0.0040864,            0.021137,           0.0039016,           0.0039016,           0.0039016
                 310,           0.0098553,           0.0073798,           0.0012167,             0.97897,             0.96151,             0.98433,             0.91666,            0.025106,           0.0041899,            0.018339,           0.0038818,           0.0038818,           0.0038818
                 311,           0.0099272,           0.0072513,          0.00068914,             0.98229,             0.95558,             0.98208,             0.91695,            0.024729,           0.0040524,            0.016979,            0.003862,            0.003862,            0.003862
                 312,            0.010137,           0.0073764,           0.0012478,             0.97804,             0.95564,               0.982,             0.91572,            0.024285,           0.0039295,            0.018965,           0.0038422,           0.0038422,           0.0038422
                 313,            0.010302,           0.0074299,          0.00065715,             0.97939,             0.94869,             0.97952,             0.91305,            0.023091,           0.0040946,             0.02271,           0.0038224,           0.0038224,           0.0038224
                 314,             0.01054,           0.0071583,          0.00090412,               0.968,             0.96164,             0.97468,             0.91147,            0.022436,           0.0042984,            0.025942,           0.0038026,           0.0038026,           0.0038026
                 315,             0.01016,           0.0071846,          0.00088573,             0.96569,             0.96524,             0.97461,             0.90835,            0.021527,           0.0042736,            0.025871,           0.0037828,           0.0037828,           0.0037828
